! AeroDyn v15 airfoil data file
! Generated from airfoilprep.py modified by D. Kim (Mar 14th, 2022) 
! start all comment lines with ! 
! ------------------------------------------------------------------------------
"DEFAULT"       InterpOrd    ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
! ------------------------------------------------------------------------------
! 0.20          RelThickness ! The non-dimensional thickness of the airfoil (thickness/chord) [only used if UAMod=7] [default=0.2] (-)
  1             NonDimArea   ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
  103           NumCoords    ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
  0.25       0
! Airfoil: 
!  x/c        y/c
1.0013125 -0.0839176
0.9805519 -0.0796460
0.9598082 -0.0752785
0.9389957 -0.0712737
0.9180536 -0.0680066
0.8969723 -0.0658419
0.8757954 -0.0650247
0.8546067 -0.0654361
0.8334572 -0.0667920
0.8123685 -0.0689428
0.7913668 -0.0718051
0.7704617 -0.0752955
0.7496537 -0.0793373
0.7289417 -0.0838419
0.7083193 -0.0887247
0.6877694 -0.0939064
0.6672732 -0.0993082
0.6468128 -0.1048547
0.6263712 -0.1104734
0.6059322 -0.1160949
0.5854765 -0.1216566
0.5649875 -0.1270992
0.5444538 -0.1323646
0.5238650 -0.1373995
0.5032131 -0.1421584
0.4824893 -0.1465946
0.4616869 -0.1506693
0.4408067 -0.1543445
0.4198563 -0.1575864
0.3988432 -0.1603619
0.3777742 -0.1626394
0.3566555 -0.1643840
0.3354914 -0.1655319
0.3142980 -0.1659653
0.2931090 -0.1655517
0.2719611 -0.1641771
0.2509016 -0.1617916
0.2299830 -0.1583829
0.2092540 -0.1539659
0.1887618 -0.1485568
0.1685495 -0.1421799
0.1486608 -0.1348549
0.1291442 -0.1265852
0.1100620 -0.1173616
0.0914937 -0.1071491
0.0735358 -0.0958769
0.0563558 -0.0834586
0.0402002 -0.0697673
0.0254150 -0.0545903
0.0126351 -0.0377074
0.0029518 -0.0188735
-0.0013143 0.0017595
0.0027678 0.0224319
0.0124982 0.0412026
0.0254251 0.0579912
0.0404063 0.0729714
0.0568192 0.0863721
0.0742771 0.0983862
0.0925194 0.1091614
0.1113829 0.1188252
0.1307383 0.1274722
0.1504820 0.1351744
0.1705488 0.1419960
0.1908826 0.1479822
0.2114316 0.1531631
0.2321586 0.1575632
0.2530361 0.1611994
0.2740363 0.1640803
0.2951284 0.1662228
0.3162804 0.1676579
0.3374611 0.1684673
0.3586544 0.1687411
0.3798505 0.1686076
0.4010396 0.1680541
0.4222143 0.1671083
0.4433687 0.1657769
0.4644968 0.1640789
0.4855926 0.1620387
0.5066553 0.1596828
0.5276858 0.1570425
0.5486856 0.1541543
0.5696562 0.1510541
0.5905982 0.1477708
0.6115140 0.1443351
0.6324075 0.1407671
0.6532815 0.1370862
0.6741381 0.1333054
0.6949788 0.1294368
0.7158057 0.1254941
0.7366191 0.1214834
0.7574216 0.1174165
0.7782148 0.1133023
0.7990004 0.1091496
0.8197801 0.1049668
0.8405553 0.1007620
0.8613276 0.0965432
0.8820987 0.0923184
0.9028695 0.0880921
0.9236400 0.0838644
0.9444060 0.0796149
0.9651464 0.0752425
0.9856410 0.0698727
! ------------------------------------------------------------------------------
"unused"        BL_file      ! The file name including the boundary layer characteristics of the profile. Unused if the aeroacoustic module is not called.
  11        	NumTabs      ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table	1         
! ------------------------------------------------------------------------------
  0.200000  	Re           ! Reynolds number in millions
  0.000000  	UserProp     ! User property (control) setting
Flase           InclUAdata   ! Is unsteady aerodynamics data included in this table? If TRUE, then include UA coefficients below this line. Any missing coefficients will be calculated internally.
! Table of aerodynamics coefficients
  361       	NumAlf       ! Number of data lines in the following table
!Alpha      Cl          Cd          Cm/Cp
!(deg)      (-)         (-)         (-)
-180.000000	0.000000  	0.001000  	-7.241400 
-179.000000	0.051503  	0.001000  	-7.241400 
-178.000000	0.103006  	0.001000  	-7.241400 
-177.000000	0.154509  	0.001000  	-7.241400 
-176.000000	0.206012  	0.001000  	-7.241400 
-175.000000	0.257516  	0.001000  	-7.241400 
-174.000000	0.309019  	0.001000  	-7.241400 
-173.000000	0.360522  	0.001000  	-7.241400 
-172.000000	0.412025  	0.001000  	-7.241400 
-171.000000	0.463528  	0.001000  	-7.241400 
-170.000000	0.515031  	0.001000  	-7.241400 
-169.000000	0.566534  	0.001000  	-7.241400 
-168.000000	0.618037  	0.001000  	-7.241400 
-167.000000	0.669540  	0.007171  	-7.241400 
-166.000000	0.721043  	0.017969  	-7.241400 
-165.000000	0.772547  	0.029828  	-7.241400 
-164.000000	0.824050  	0.042747  	-7.241400 
-163.000000	0.875553  	0.056317  	-7.241400 
-162.000000	0.927056  	0.070755  	-7.241400 
-161.000000	0.978559  	0.085709  	-7.241400 
-160.000000	1.030062  	0.101592  	-7.241400 
-159.000000	1.081565  	0.117864  	-7.241400 
-158.000000	1.133068  	0.135110  	-7.241400 
-157.000000	1.184571  	0.152630  	-7.241400 
-156.000000	1.236074  	0.171151  	-7.241400 
-155.000000	1.287578  	0.189841  	-7.241400 
-154.000000	1.339081  	0.209542  	-7.241400 
-153.000000	1.390584  	0.229320  	-7.241400 
-152.000000	1.442087  	0.250100  	-7.241400 
-151.000000	1.493590  	0.270880  	-7.241400 
-150.000000	1.453056  	0.293106  	-7.241400 
-149.000000	1.412522  	0.315331  	-7.241400 
-148.000000	1.371987  	0.337557  	-7.241400 
-147.000000	1.331453  	0.359782  	-7.241400 
-146.000000	1.295762  	0.382998  	-7.241400 
-145.000000	1.262761  	0.406764  	-7.241400 
-144.000000	1.229761  	0.430529  	-7.241400 
-143.000000	1.196760  	0.454295  	-7.241400 
-142.000000	1.165064  	0.478347  	-7.241400 
-141.000000	1.136632  	0.503115  	-7.241400 
-140.000000	1.108199  	0.527884  	-7.241400 
-139.000000	1.079767  	0.552653  	-7.241400 
-138.000000	1.051335  	0.577421  	-7.241400 
-137.000000	1.025455  	0.602602  	-7.241400 
-136.000000	0.999772  	0.627815  	-7.241400 
-135.000000	0.974089  	0.653027  	-7.241400 
-134.000000	0.948407  	0.678240  	-7.241400 
-133.000000	0.923644  	0.703381  	-7.241400 
-132.000000	0.899573  	0.728470  	-7.241400 
-131.000000	0.875501  	0.753559  	-7.241400 
-130.000000	0.851429  	0.778647  	-7.241400 
-129.000000	0.827552  	0.803588  	-7.241400 
-128.000000	0.804387  	0.827988  	-7.241400 
-127.000000	0.781223  	0.852389  	-7.241400 
-126.000000	0.758058  	0.876789  	-7.241400 
-125.000000	0.734893  	0.901189  	-7.241400 
-124.000000	0.712156  	0.924531  	-7.241400 
-123.000000	0.689490  	0.947695  	-7.241400 
-122.000000	0.666824  	0.970860  	-7.241400 
-121.000000	0.644159  	0.994025  	-7.241400 
-120.000000	0.621644  	1.016313  	-7.241400 
-119.000000	0.599280  	1.037724  	-7.241400 
-118.000000	0.576916  	1.059135  	-7.241400 
-117.000000	0.554552  	1.080547  	-7.241400 
-116.000000	0.532225  	1.101639  	-7.241400 
-115.000000	0.510124  	1.120821  	-7.241400 
-114.000000	0.488023  	1.140002  	-7.241400 
-113.000000	0.465922  	1.159183  	-7.241400 
-112.000000	0.443821  	1.178364  	-7.241400 
-111.000000	0.421992  	1.195459  	-7.241400 
-110.000000	0.400236  	1.211986  	-7.241400 
-109.000000	0.378481  	1.228513  	-7.241400 
-108.000000	0.356725  	1.245039  	-7.241400 
-107.000000	0.335193  	1.260273  	-7.241400 
-106.000000	0.313960  	1.273782  	-7.241400 
-105.000000	0.292727  	1.287291  	-7.241400 
-104.000000	0.271494  	1.300801  	-7.241400 
-103.000000	0.250316  	1.314074  	-7.241400 
-102.000000	0.229855  	1.324273  	-7.241400 
-101.000000	0.209395  	1.334473  	-7.241400 
-100.000000	0.188935  	1.344672  	-7.241400 
-99.000000	0.168475  	1.354872  	-7.241400 
-98.000000	0.148788  	1.362553  	-7.241400 
-97.000000	0.129409  	1.369227  	-7.241400 
-96.000000	0.110030  	1.375901  	-7.241400 
-95.000000	0.090651  	1.382575  	-7.241400 
-94.000000	0.071784  	1.387942  	-7.241400 
-93.000000	0.053838  	1.390957  	-7.241400 
-92.000000	0.035892  	1.393971  	-7.241400 
-91.000000	0.017946  	1.396986  	-7.241400 
-90.000000	0.000000  	1.400000  	-7.241400 
-89.000000	-0.017946 	1.396986  	-7.241400 
-88.000000	-0.035892 	1.393971  	-7.241400 
-87.000000	-0.053838 	1.390957  	-7.241400 
-86.000000	-0.071784 	1.387942  	-7.241400 
-85.000000	-0.090651 	1.382575  	-7.241400 
-84.000000	-0.110030 	1.375901  	-7.241400 
-83.000000	-0.129409 	1.369227  	-7.241400 
-82.000000	-0.148788 	1.362553  	-7.241400 
-81.000000	-0.168475 	1.354872  	-7.241400 
-80.000000	-0.188935 	1.344672  	-7.241400 
-79.000000	-0.209395 	1.334473  	-7.241400 
-78.000000	-0.229855 	1.324273  	-7.241400 
-77.000000	-0.250316 	1.314074  	-7.241400 
-76.000000	-0.271494 	1.300801  	-7.241400 
-75.000000	-0.292727 	1.287291  	-7.241400 
-74.000000	-0.313960 	1.273782  	-7.241400 
-73.000000	-0.335193 	1.260273  	-7.241400 
-72.000000	-0.356725 	1.245039  	-7.241400 
-71.000000	-0.378481 	1.228513  	-7.241400 
-70.000000	-0.400236 	1.211986  	-7.241400 
-69.000000	-0.421992 	1.195459  	-7.241400 
-68.000000	-0.443821 	1.178364  	-7.241400 
-67.000000	-0.465922 	1.159183  	-7.241400 
-66.000000	-0.488023 	1.140002  	-7.241400 
-65.000000	-0.510124 	1.120821  	-7.241400 
-64.000000	-0.532225 	1.101639  	-7.241400 
-63.000000	-0.554552 	1.080547  	-7.241400 
-62.000000	-0.576916 	1.059135  	-7.241400 
-61.000000	-0.599280 	1.037724  	-7.241400 
-60.000000	-0.621644 	1.016313  	-7.241400 
-59.000000	-0.644159 	0.994025  	-7.241400 
-58.000000	-0.666824 	0.970860  	-7.241400 
-57.000000	-0.689490 	0.947695  	-7.241400 
-56.000000	-0.712156 	0.924531  	-7.241400 
-55.000000	-0.734893 	0.901189  	-7.241400 
-54.000000	-0.758058 	0.876789  	-7.241400 
-53.000000	-0.781223 	0.852389  	-7.241400 
-52.000000	-0.804387 	0.827988  	-7.241400 
-51.000000	-0.827552 	0.803588  	-7.241400 
-50.000000	-0.851429 	0.778647  	-7.241400 
-49.000000	-0.875501 	0.753559  	-7.241400 
-48.000000	-0.899573 	0.728470  	-7.241400 
-47.000000	-0.923644 	0.703381  	-7.241400 
-46.000000	-0.948407 	0.678240  	-7.241400 
-45.000000	-0.974089 	0.653027  	-7.241400 
-44.000000	-0.999772 	0.627815  	-7.241400 
-43.000000	-1.025455 	0.602602  	-7.241400 
-42.000000	-1.051335 	0.577421  	-7.241400 
-41.000000	-1.079767 	0.552653  	-7.241400 
-40.000000	-1.108199 	0.527884  	-7.241400 
-39.000000	-1.136632 	0.503115  	-7.241400 
-38.000000	-1.165064 	0.478347  	-7.241400 
-37.000000	-1.196760 	0.454295  	-7.241400 
-36.000000	-1.229761 	0.430529  	-7.241400 
-35.000000	-1.262761 	0.406764  	-7.241400 
-34.000000	-1.295762 	0.382998  	-7.241400 
-33.000000	-1.331453 	0.359782  	-7.241400 
-32.000000	-1.371987 	0.337557  	-7.241400 
-31.000000	-1.412522 	0.315331  	-7.241400 
-30.000000	-1.453056 	0.293106  	-7.241400 
-29.000000	-1.493590 	0.270880  	-7.241400 
-28.000000	-1.441790 	0.261120  	-7.241400 
-27.000000	-1.389991 	0.251361  	-7.241400 
-26.000000	-1.338191 	0.241601  	-7.241400 
-25.000000	-1.286392 	0.231842  	-7.241400 
-24.000000	-1.234592 	0.222082  	-7.241400 
-23.000000	-1.182793 	0.212323  	-7.241400 
-22.000000	-1.130993 	0.202563  	-7.241400 
-21.000000	-1.079194 	0.192804  	-7.241400 
-20.000000	-1.027394 	0.183044  	-7.241400 
-19.000000	-0.975595 	0.173285  	-7.241400 
-18.000000	-0.923795 	0.163525  	-7.241400 
-17.000000	-0.871995 	0.153765  	-7.241400 
-16.000000	-0.820196 	0.144006  	-7.241400 
-15.000000	-0.768396 	0.134246  	-7.241400 
-14.000000	-0.716597 	0.124487  	-7.241400 
-13.000000	-0.664797 	0.114727  	-7.241400 
-12.000000	-0.612998 	0.104968  	-7.241400 
-11.000000	-0.561198 	0.095208  	-7.241400 
-10.000000	-0.509399 	0.085449  	-6.976795 
-9.000000 	-0.457599 	0.075689  	-5.124564 
-8.000000 	-0.405800 	0.065930  	-3.272332 
-7.000000 	-0.354000 	0.056170  	-1.420100 
-6.000000 	-0.243400 	0.057110  	-1.289200 
-5.000000 	-0.109500 	0.043940  	-1.271400 
-4.000000 	0.086600  	0.042670  	-1.244600 
-3.000000 	0.235500  	0.041530  	-1.133400 
-2.000000 	0.375700  	0.041470  	-1.153600 
-1.000000 	0.510500  	0.041460  	-1.264600 
0.000000  	0.653100  	0.041450  	-1.383500 
