! AeroDyn v15 airfoil data file
! Generated from airfoilprep.py modified by D. Kim (Mar 14th, 2022) 
! start all comment lines with ! 
! ------------------------------------------------------------------------------
"DEFAULT"       InterpOrd    ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=1]
! ------------------------------------------------------------------------------
! 0.20          RelThickness ! The non-dimensional thickness of the airfoil (thickness/chord) [only used if UAMod=7] [default=0.2] (-)
  1             NonDimArea   ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
  103           NumCoords    ! The number of coordinates in the airfoil shape file (including an extra coordinate for airfoil reference).
! ......... x-y coordinates are next if NumCoords > 0 .............
! x-y coordinate of airfoil reference
!  x/c        y/c
  0.25       0
! Airfoil: 
!  x/c        y/c
1.0012938 0.0000000
0.9811204 0.0039975
0.9609492 0.0080142
0.9407031 0.0116297
0.9203498 0.0145943
0.8998868 0.0166585
0.8793494 0.0176443
0.8587894 0.0175811
0.8382575 0.0166730
0.8177662 0.0150405
0.7973280 0.0127401
0.7769566 0.0098366
0.7566661 0.0063997
0.7364683 0.0025058
0.7163552 -0.0017724
0.6963100 -0.0063607
0.6763181 -0.0111884
0.6563657 -0.0161898
0.6364368 -0.0212880
0.6165197 -0.0264248
0.5965984 -0.0315439
0.5766560 -0.0365836
0.5566833 -0.0414980
0.5366701 -0.0462365
0.5166074 -0.0507529
0.4964892 -0.0550149
0.4763076 -0.0589821
0.4560623 -0.0626212
0.4357573 -0.0659051
0.4153962 -0.0688059
0.3949833 -0.0712973
0.3745237 -0.0733644
0.3540207 -0.0749799
0.3334824 -0.0761253
0.3129219 -0.0767525
0.2923549 -0.0768575
0.2717960 -0.0763959
0.2512606 -0.0753450
0.2307633 -0.0736858
0.2103190 -0.0714162
0.1899509 -0.0685334
0.1696836 -0.0650278
0.1495399 -0.0608902
0.1295429 -0.0561060
0.1097237 -0.0506279
0.0901192 -0.0443930
0.0708136 -0.0372941
0.0519438 -0.0291443
0.0337326 -0.0195864
0.0167815 -0.0079866
0.0028045 0.0070206
-0.0002926 0.0266169
0.0100414 0.0442600
0.0249563 0.0583570
0.0418828 0.0700356
0.0598713 0.0799545
0.0785644 0.0885462
0.0977255 0.0960495
0.1172085 0.1026234
0.1369432 0.1084137
0.1568705 0.1135113
0.1769411 0.1179964
0.1971277 0.1219307
0.2174081 0.1253549
0.2377633 0.1282987
0.2581794 0.1307877
0.2786450 0.1328288
0.2991491 0.1344299
0.3196822 0.1355977
0.3402353 0.1363308
0.3607995 0.1366198
0.3813654 0.1365089
0.4019241 0.1359404
0.4224676 0.1349615
0.4429875 0.1335678
0.4634762 0.1317736
0.4839282 0.1296040
0.5043391 0.1270933
0.5247117 0.1242893
0.5450490 0.1212292
0.5653559 0.1179604
0.5856346 0.1145141
0.6058864 0.1109179
0.6261126 0.1071901
0.6463175 0.1033487
0.6665023 0.0994025
0.6866698 0.0953680
0.7068202 0.0912476
0.7269568 0.0870602
0.7470800 0.0828104
0.7671914 0.0785051
0.7872929 0.0741539
0.8073862 0.0697650
0.8274737 0.0653492
0.8475564 0.0609111
0.8676354 0.0564572
0.8877125 0.0519945
0.9077889 0.0475284
0.9278631 0.0430529
0.9479288 0.0385391
0.9679046 0.0336531
0.9856237 0.0237278
! ------------------------------------------------------------------------------
"unused"        BL_file      ! The file name including the boundary layer characteristics of the profile. Unused if the aeroacoustic module is not called.
  11        	NumTabs      ! Number of airfoil tables in this file.
! ------------------------------------------------------------------------------
! data for table	1         
! ------------------------------------------------------------------------------
  0.200000  	Re           ! Reynolds number in millions
  0.000000  	UserProp     ! User property (control) setting
Flase           InclUAdata   ! Is unsteady aerodynamics data included in this table? If TRUE, then include UA coefficients below this line. Any missing coefficients will be calculated internally.
! Table of aerodynamics coefficients
  361       	NumAlf       ! Number of data lines in the following table
!Alpha      Cl          Cd          Cm/Cp
!(deg)      (-)         (-)         (-)
-180.000000	0.000000  	0.001000  	0.000000  
-179.000000	0.052193  	0.001000  	0.040000  
-178.000000	0.104387  	0.001000  	0.080000  
-177.000000	0.156580  	0.001000  	0.120000  
-176.000000	0.208773  	0.001000  	0.160000  
-175.000000	0.260967  	0.001000  	0.200000  
-174.000000	0.313160  	0.001000  	0.240000  
-173.000000	0.365353  	0.005191  	0.280000  
-172.000000	0.417547  	0.010777  	0.320000  
-171.000000	0.469740  	0.017758  	0.360000  
-170.000000	0.521933  	0.025963  	0.395391  
-169.000000	0.574127  	0.034768  	0.426172  
-168.000000	0.626320  	0.044175  	0.452343  
-167.000000	0.678513  	0.054757  	0.478515  
-166.000000	0.730707  	0.065914  	0.504687  
-165.000000	0.782900  	0.077643  	0.530858  
-164.000000	0.835093  	0.090488  	0.557030  
-163.000000	0.887287  	0.103873  	0.583201  
-162.000000	0.939480  	0.117797  	0.609373  
-161.000000	0.991673  	0.132764  	0.635545  
-160.000000	1.043867  	0.148232  	0.648447  
-159.000000	1.096060  	0.164200  	0.648079  
-158.000000	1.070409  	0.182144  	0.634443  
-157.000000	1.044758  	0.200087  	0.620806  
-156.000000	1.019107  	0.218031  	0.607169  
-155.000000	0.993455  	0.235975  	0.593532  
-154.000000	0.968415  	0.254105  	0.580006  
-153.000000	0.951306  	0.274661  	0.567924  
-152.000000	0.934198  	0.295217  	0.555841  
-151.000000	0.917090  	0.315773  	0.543759  
-150.000000	0.899981  	0.336329  	0.531676  
-149.000000	0.883433  	0.357172  	0.520648  
-148.000000	0.870247  	0.379737  	0.515949  
-147.000000	0.857060  	0.402302  	0.511250  
-146.000000	0.843874  	0.424866  	0.506551  
-145.000000	0.830687  	0.447431  	0.501852  
-144.000000	0.817822  	0.470284  	0.497287  
-143.000000	0.806136  	0.494195  	0.493210  
-142.000000	0.794449  	0.518106  	0.489134  
-141.000000	0.782763  	0.542016  	0.485058  
-140.000000	0.771076  	0.565927  	0.480981  
-139.000000	0.759428  	0.590022  	0.477954  
-138.000000	0.747878  	0.614576  	0.477551  
-137.000000	0.736328  	0.639131  	0.477147  
-136.000000	0.724777  	0.663686  	0.476744  
-135.000000	0.713227  	0.688240  	0.476341  
-134.000000	0.701447  	0.712768  	0.475995  
-133.000000	0.689255  	0.737246  	0.475755  
-132.000000	0.677062  	0.761724  	0.475514  
-131.000000	0.664870  	0.786202  	0.475274  
-130.000000	0.652677  	0.810680  	0.475033  
-129.000000	0.640032  	0.834818  	0.475325  
-128.000000	0.626783  	0.858501  	0.476327  
-127.000000	0.613534  	0.882185  	0.477329  
-126.000000	0.600285  	0.905868  	0.478330  
-125.000000	0.587036  	0.929552  	0.479332  
-124.000000	0.573176  	0.952491  	0.480332  
-123.000000	0.558705  	0.974686  	0.481330  
-122.000000	0.544233  	0.996881  	0.482328  
-121.000000	0.529762  	1.019077  	0.483327  
-120.000000	0.515291  	1.041272  	0.484325  
-119.000000	0.500130  	1.062245  	0.485303  
-118.000000	0.484453  	1.082301  	0.486266  
-117.000000	0.468776  	1.102358  	0.487229  
-116.000000	0.453099  	1.122415  	0.488192  
-115.000000	0.437422  	1.142471  	0.489155  
-114.000000	0.421070  	1.160776  	0.490083  
-113.000000	0.404344  	1.178108  	0.490991  
-112.000000	0.387618  	1.195440  	0.491900  
-111.000000	0.370892  	1.212772  	0.492809  
-110.000000	0.354165  	1.230104  	0.493717  
-109.000000	0.336881  	1.245128  	0.493996  
-108.000000	0.319372  	1.259229  	0.494023  
-107.000000	0.301864  	1.273331  	0.494049  
-106.000000	0.284355  	1.287432  	0.494076  
-105.000000	0.266847  	1.301533  	0.494103  
-104.000000	0.249001  	1.312774  	0.494096  
-103.000000	0.231063  	1.323234  	0.494080  
-102.000000	0.213125  	1.333695  	0.494064  
-101.000000	0.195188  	1.344155  	0.494048  
-100.000000	0.177250  	1.354616  	0.494032  
-99.000000	0.159302  	1.361696  	0.492790  
-98.000000	0.141353  	1.368214  	0.491342  
-97.000000	0.123404  	1.374731  	0.489895  
-96.000000	0.105455  	1.381248  	0.488448  
-95.000000	0.087506  	1.387765  	0.487001  
-94.000000	0.069979  	1.390448  	0.485553  
-93.000000	0.052484  	1.392836  	0.484106  
-92.000000	0.034990  	1.395224  	0.482659  
-91.000000	0.017495  	1.397612  	0.481212  
-90.000000	0.000000  	1.400000  	0.479764  
-89.000000	-0.017495 	1.397612  	0.476558  
-88.000000	-0.034990 	1.395224  	0.473351  
-87.000000	-0.052484 	1.392836  	0.470145  
-86.000000	-0.069979 	1.390448  	0.466939  
-85.000000	-0.087506 	1.387765  	0.463732  
-84.000000	-0.105455 	1.381248  	0.460526  
-83.000000	-0.123404 	1.374731  	0.457319  
-82.000000	-0.141353 	1.368214  	0.454113  
-81.000000	-0.159302 	1.361696  	0.450906  
-80.000000	-0.177250 	1.354616  	0.447539  
-79.000000	-0.195188 	1.344155  	0.443211  
-78.000000	-0.213125 	1.333695  	0.438884  
-77.000000	-0.231063 	1.323234  	0.434556  
-76.000000	-0.249001 	1.312774  	0.430228  
-75.000000	-0.266847 	1.301533  	0.425892  
-74.000000	-0.284355 	1.287432  	0.421531  
-73.000000	-0.301864 	1.273331  	0.417170  
-72.000000	-0.319372 	1.259229  	0.412808  
-71.000000	-0.336881 	1.245128  	0.408447  
-70.000000	-0.354165 	1.230104  	0.403935  
-69.000000	-0.370892 	1.212772  	0.399049  
-68.000000	-0.387618 	1.195440  	0.394162  
-67.000000	-0.404344 	1.178108  	0.389275  
-66.000000	-0.421070 	1.160776  	0.384388  
-65.000000	-0.437422 	1.142471  	0.379490  
-64.000000	-0.453099 	1.122415  	0.374571  
-63.000000	-0.468776 	1.102358  	0.369652  
-62.000000	-0.484453 	1.082301  	0.364733  
-61.000000	-0.500130 	1.062245  	0.359814  
-60.000000	-0.515291 	1.041272  	0.354886  
-59.000000	-0.529762 	1.019077  	0.349947  
-58.000000	-0.544233 	0.996881  	0.345007  
-57.000000	-0.558705 	0.974686  	0.340068  
-56.000000	-0.573176 	0.952491  	0.335128  
-55.000000	-0.587036 	0.929552  	0.330188  
-54.000000	-0.600285 	0.905868  	0.325246  
-53.000000	-0.613534 	0.882185  	0.320305  
-52.000000	-0.626783 	0.858501  	0.315363  
-51.000000	-0.640032 	0.834818  	0.310422  
-50.000000	-0.652677 	0.810680  	0.305598  
-49.000000	-0.664870 	0.786202  	0.300863  
-48.000000	-0.677062 	0.761724  	0.296127  
-47.000000	-0.689255 	0.737246  	0.291392  
-46.000000	-0.701447 	0.712768  	0.286656  
-45.000000	-0.713227 	0.688240  	0.281938  
-44.000000	-0.724777 	0.663686  	0.277230  
-43.000000	-0.736328 	0.639131  	0.272521  
-42.000000	-0.747878 	0.614576  	0.267813  
-41.000000	-0.759428 	0.590022  	0.263104  
-40.000000	-0.771076 	0.565927  	0.258192  
-39.000000	-0.782763 	0.542016  	0.253197  
-38.000000	-0.794449 	0.518106  	0.248203  
-37.000000	-0.806136 	0.494195  	0.243208  
-36.000000	-0.817822 	0.470284  	0.238214  
-35.000000	-0.830687 	0.447431  	0.233182  
-34.000000	-0.843874 	0.424866  	0.228139  
-33.000000	-0.857060 	0.402302  	0.223096  
-32.000000	-0.870247 	0.379737  	0.218053  
-31.000000	-0.883433 	0.357172  	0.213010  
-30.000000	-0.899981 	0.336329  	0.204833  
-29.000000	-0.917090 	0.315773  	0.196135  
-28.000000	-0.934198 	0.295217  	0.187436  
-27.000000	-0.951306 	0.274661  	0.178737  
-26.000000	-0.968415 	0.254105  	0.170038  
-25.000000	-0.993455 	0.235975  	0.160625  
-24.000000	-1.019107 	0.218031  	0.151156  
-23.000000	-1.044758 	0.200087  	0.141688  
-22.000000	-1.070409 	0.182144  	0.132220  
-21.000000	-1.096060 	0.164200  	0.122751  
-20.000000	-1.065645 	0.151127  	0.112993  
-19.000000	-1.035231 	0.138055  	0.101954  
-18.000000	-1.004816 	0.124982  	0.090626  
-17.000000	-0.974402 	0.111909  	0.079298  
-16.000000	-0.943987 	0.098836  	0.067970  
-15.000000	-0.913573 	0.085764  	0.056641  
-14.000000	-0.883158 	0.072691  	0.045313  
-13.000000	-0.852744 	0.059618  	0.033985  
-12.000000	-0.822329 	0.046545  	0.022657  
-11.000000	-0.791915 	0.033473  	-0.020017 
-10.000000	-0.761500 	0.020400  	-0.086200 
-9.000000 	-0.576600 	0.019770  	-0.102200 
-8.000000 	-0.385700 	0.020410  	-0.116900 
-7.000000 	-0.222700 	0.021560  	-0.124700 
-6.000000 	-0.098100 	0.021780  	-0.127300 
-5.000000 	0.025300  	0.021720  	-0.130400 
-4.000000 	0.149500  	0.021590  	-0.133900 
-3.000000 	0.274200  	0.021530  	-0.137600 
-2.000000 	0.399900  	0.021560  	-0.141500 
-1.000000 	0.526000  	0.021720  	-0.145500 
0.000000  	0.649600  	0.021950  	-0.149000 
1.000000  	0.772400  	0.022290  	-0.152400 
2.000000  	0.894100  	0.022670  	-0.155400 
3.000000  	1.016400  	0.022960  	-0.158300 
4.000000  	1.132200  	0.023130  	-0.159900 
5.000000  	1.236900  	0.023380  	-0.158400 
6.000000  	1.344800  	0.023280  	-0.158100 
7.000000  	1.441400  	0.023220  	-0.155700 
