------- AERODYN v15.00.* BLADE DEFINITION INPUT FILE -------------------------------------
Generated with AeroElasticSE FAST driver
======  Blade Properties =================================================================
20          NumBlNds    - Number of blade nodes used in the analysis (-)
    BlSpn        BlCrvAC        BlSwpAC        BlCrvAng       BlTwist        BlChord          BlAFID
     (m)           (m)            (m)            (deg)         (deg)           (m)              (-)
0.00000000E+00	0.00000000E+00	0.00000000E+00	0.00000000E+00	4.78811074E+01	4.58773002E-02	1
1.97908725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	3.90000000E+01	6.48300000E-02	2
3.30008725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	3.26193000E+01	7.70100000E-02	3
4.62208725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.86489000E+01	7.41400000E-02	4
5.94408725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.51206000E+01	7.01100000E-02	5
7.26608725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	2.20420000E+01	6.58600000E-02	6
8.58808725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.93559000E+01	6.16100000E-02	7
9.91008725E-02	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.69914000E+01	5.68200000E-02	8
1.12310873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.48943000E+01	5.25500000E-02	9
1.25530873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.31494000E+01	4.87700000E-02	10
1.38750873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.18782000E+01	4.54100000E-02	11
1.51970873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	1.07512000E+01	4.24100000E-02	12
1.65190873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	9.74290000E+00	3.97100000E-02	13
1.78410873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	8.82820000E+00	3.72400000E-02	14
1.91630873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.98280000E+00	3.49400000E-02	15
2.04840873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	7.18410000E+00	3.27200000E-02	16
2.18060873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	6.39840000E+00	3.04600000E-02	17
2.31280873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	5.58940000E+00	2.79000000E-02	18
2.44500873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	4.70730000E+00	2.43900000E-02	19
2.57720873E-01	0.00000000E+00	0.00000000E+00	0.00000000E+00	3.54080000E+00	1.43100000E-02	20

